2024-05-27 22:06:26,071 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name should be one of ['1. Intro', '2. Questionnaire', '3. LeadGen', '4. Assess', '5. Recommendations', '6. Engagement Consent'] or None
2024-05-29 10:40:42,007 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,012 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,246 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,248 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,250 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,277 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,279 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,281 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,418 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,420 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,424 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,625 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,627 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,630 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,642 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,645 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:42,648 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,531 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,534 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,537 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,586 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,589 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:43,593 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,527 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,529 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,531 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,557 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,560 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,563 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,569 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,572 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:44,574 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:45,480 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:45,483 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:45,487 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,229 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,233 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,235 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,241 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,244 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:46,248 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:48,529 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:48,533 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:48,536 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:49,418 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:49,425 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:49,430 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:40:51,716 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:51,720 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:40:51,723 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,021 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,027 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,029 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,050 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,052 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,054 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,123 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,124 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:43:31,126 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:30,252 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:48:30,258 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:48:30,264 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:48:36,563 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:36,566 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:36,569 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:38,026 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:38,030 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:38,033 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:40,168 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:40,171 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:40,175 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,810 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,812 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,814 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,841 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,843 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:45,846 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,114 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,118 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,120 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,222 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,224 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,226 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,241 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,242 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:46,246 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:50,948 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:50,950 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:50,958 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:50,994 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:50,996 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,000 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,686 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,688 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,690 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,710 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,713 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,715 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,720 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,721 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:51,723 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:52,458 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:52,461 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:48:52,463 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:44,424 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:52:44,430 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:52:44,434 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_steps must be list of numbers separated by commas
2024-05-29 10:52:47,096 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:47,099 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:47,102 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:48,026 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:48,029 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:48,033 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:53,696 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:53,699 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:53,701 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,667 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,670 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,672 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,689 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,691 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,694 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,769 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,771 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,775 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,892 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,894 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,896 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,909 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,911 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:54,913 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,774 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,776 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,778 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,802 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,805 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:52:59,808 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,209 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,211 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,213 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,226 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,228 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,230 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,234 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
2024-05-29 10:53:00,237 - dspy.primitives.assertions - ERROR - SuggestionFailed: milestone_name must be one of ['Intro', 'Questionnaire', 'LeadGen', 'Assess and Reco', 'Engagement Consent'] or None
